entry,name
12616,Savage Mail Boots
12587,Eye of Rend
12619,Enchanted Thorium Leggings
12605,Serpentine Skuller
12612,Runic Plate Helm
12624,Wildthorn Mail
12623,Chillwind Meat
12583,Blackhand Doomsaw
12608,Butcher's Apron
12621,Demonfork
12610,Runic Plate Shoulders
12614,Runic Plate Leggings
12604,Starfire Tiara
12622,Shardtooth Meat
12620,Enchanted Thorium Helm
12603,Nightbrace Tunic
12627,Temporal Displacer
12633,Whitesoul Helm
12618,Enchanted Thorium Breastplate
12617,Savage Mail Shoulders
12613,Runic Breastplate
12640,Lionheart Helm
12625,Dawnbringer Shoulders
12607,Brilliant Chromatic Scale
12630,Head of Rend Blackhand
12643,Dense Weightstone
12626,Funeral Cuffs
12631,Fiery Plate Gauntlets
12639,Stronghold Gauntlets
12637,Backusarian Gauntlets
12634,Chiselbrand Girdle
12628,Demon Forged Breastplate
12635,Simple Parchment
12650,Attuned Dampener
12632,Storm Gauntlets
12641,Invulnerable Mail
12638,Andorhal Watch
12654,Doomshot
12648,Imprisoned Felhound Spirit
12651,Blackcrow
12652,Bijou's Reconnaissance Report
12647,Felhas Ruby
12645,Thorium Shield Spike
12642,Cleansed Infernal Orb
12636,Helm of the Great Chief
12653,Riphook
12649,Imprisoned Infernal Spirit
12644,Dense Grinding Stone
12646,Infus Emerald
12663,Glyphed Oaken Branch
12687,Plans: Imperial Plate Shoulders
12682,Plans: Thorium Armor
12655,Enchanted Thorium Bar
12689,Plans: Radiant Breastplate
12662,Demonic Rune
12691,Plans: Wildthorn Mail
12688,Plans: Imperial Plate Belt
12683,Plans: Thorium Belt
12690,Plans: Imperial Plate Bracers
12685,Plans: Radiant Belt
12696,Plans: Demon Forged Breastplate
12692,Plans: Thorium Shield Spike
12693,Plans: Thorium Boots
12695,Plans: Radiant Gloves
12694,Plans: Thorium Helm
12701,Plans: Imperial Plate Helm
12700,Plans: Imperial Plate Boots
12698,Plans: Dawnbringer Shoulders
12705,Plans: Imperial Plate Chest
12704,Plans: Thorium Leggings
12703,Plans: Storm Gauntlets
12702,Plans: Radiant Circlet
12708,Crossroads' Supply Crates
12707,Plans: Runic Plate Boots
12699,Plans: Fiery Plate Gauntlets
12706,Plans: Runic Plate Shoulders
12716,Plans: Helm of the Great Chief
12684,Plans: Thorium Bracers
12711,Plans: Whitesoul Helm
12714,Plans: Runic Plate Helm
12712,Warosh's Mojo
12709,Finkle's Skinner
12720,Plans: Stronghold Gauntlets
12719,Plans: Runic Plate Leggings
12710,Glowing Hunk of the Beast's Flesh
12713,Plans: Radiant Leggings
12697,Plans: Radiant Boots
12718,Plans: Runic Breastplate
12732,Incendia Agave
12724,Janice's Parcel
12722,Good Luck Other-Half-Charm
12721,Good Luck Half-Charm
12717,Plans: Lionheart Helm
12728,Plans: Invulnerable Mail
12734,Enchanted Scarlet Thread
12733,Sacred Frostsaber Meat
12741,Sixth Mosh'aru Tablet
12753,Skin of Shadow
12737,Gloom Weed
12740,Fifth Mosh'aru Tablet
12729,Viagra
12725,Plans: Enchanted Thorium Helm
12723,Good Luck Charm
12726,Plans: Enchanted Thorium Leggings
12736,Frostwhisper's Embalming Fluid
12738,Dalson Outhouse Key
12762,Secrecy of Plans
12731,Pristine Hide of the Beast
12768,Secret Note #3
12763,Un'Goro Etherfruit
12730,Warosh's Scroll
12735,Frayed Abomination Stitching
12771,Empty Firewater Flask
12756,Leggings of Arcana
12764,Thorium Greatsword
12757,Breastplate of Bloodthirst
12778,Document Chest
12774,Dawn's Edge
12775,Huge Thorium Battleaxe
12770,Bijou's Information
12780,General Drakkisath's Command
12777,Blazing Rapier
12784,Arcanite Reaper
12769,Bleakwood Hew
12766,Secret Note #2
12739,Dalson Cabinet Key
12752,Cap of the Scarlet Savant
12776,Enchanted Battlehammer
12773,Ornate Thorium Handaxe
12772,Inlaid Thorium Hammer
12765,Secret Note #1
12790,Arcanite Champion
12781,Serenity
12794,Masterwork Stormhammer
12785,Incendia Powder
12779,Rune Edge
12783,Heartseeker
12782,Corruption
12791,Barman Shanker
12792,Volcanic Hammer
12800,Azerothian Diamond
12797,Frostguard
12795,Blood Talon
12793,Mixologist's Tunic
12799,Large Opal
12796,Hammer of the Titans
12715,Plans: Imperial Plate Leggings
12798,Annihilator
12727,Plans: Enchanted Thorium Breastplate
12803,Living Essence
12807,Scourge Banner
12802,Darkspear
12806,Unforged Rune Covered Breastplate
12811,Righteous Orb
12813,Flask of Mystery Goo
12808,Essence of Undeath
12812,Unfired Plate Gauntlets
12809,Guardian Stone
12805,Orb of Fire
12816,Plans: Thorium Greatsword
12819,Plans: Ornate Thorium Handaxe
12820,Winterfall Firewater
12810,Enchanted Leather
12814,Flame in a Bottle
12815,Beacon Torch
12829,Winterfall Crate
12804,Powerful Mojo
12826,Plans: Rune Edge
12825,Plans: Blazing Rapier
12823,Plans: Huge Thorium Battleaxe
12817,Plans: Bleakwood Hew
12822,Toxic Horror Droplet
12824,Plans: Enchanted Battlehammer
12827,Plans: Serenity
12834,Plans: Arcanite Champion
12828,Plans: Volcanic Hammer
12837,Plans: Masterwork Stormhammer
12835,Plans: Annihilator
12831,Plans: Blood Talon
12832,Plans: Darkspear
12833,Plans: Hammer of the Titans
12845,Medallion of Faith
12830,Plans: Corruption
12840,Minion's Scourgestone
12842,Crudely-written Log
12839,Plans: Heartseeker
12844,Argent Dawn Valor Token
12846,Argent Dawn Commission
12838,Plans: Arcanite Reaper
12848,Blood Stained Pike
12871,Chromatic Carapace
12841,Invader's Scourgestone
12843,Corruptor's Scourgestone
12836,Plans: Frostguard
12885,Pamela's Doll
12847,Soul Stained Pike
12898,Third Relic Fragment
12886,Pamela's Doll's Head
12891,Jaron's Pick
12894,Joseph's Wedding Ring
12899,Fourth Relic Fragment
12895,Breastplate of the Chromatic Flight
12896,First Relic Fragment
12904,Shawn's Super Special Swami Hat
12884,Arnak's Hoof
12903,Legguards of the Chromatic Defier
12900,Annals of Darrowshire
12849,Demon Kissed Sack
12897,Second Relic Fragment
12906,Purified Moonwell Water
12888,Pamela's Doll's Right Side
12905,Wildfire Cape
12907,Corrupt Moonwell Water
12887,Pamela's Doll's Left Side
12922,Empty Canteen
12923,Awbee's Scale
12928,Umi's Mechanical Yeti
12939,Dal'Rend's Tribal Guardian
12925,Arikara Serpent Skin
12945,Legplates of the Chromatic Defier
12930,Briarwood Reed
12926,Flaming Band
12924,Ritual Candle
12942,Panther Cage Key
12927,Truestrike Shoulders
12954,Davil's Libram
12946,Hypercapacitor Gizmo
12929,Emberfury Talisman
12936,Battleborn Armbraces
12818,Plans: Inlaid Thorium Hammer
12821,Plans: Dawn's Edge
12956,Skull of Horgus
12935,Warmaster Legguards
12940,Dal'Rend's Sacred Charge
12938,Blood of Heroes
12960,Tribal War Feathers
12953,Dragoneye Coif
12952,Gyth's Skull
12965,Spiritshroud Leggings
12967,Bloodmoon Cloak
12955,Redpath's Shield
12969,Seeping Willow
12968,Frostweaver Cape
12973,Scarlet Cannonball
12963,Blademaster Leggings
12966,Blackmist Armguards
12958,Recipe: Transmute Arcanite
12957,Shattered Sword of Marduk
12964,Tristam Legguards
12977,Magefist Gloves
12974,The Black Knight
12983,Rakzur Club
12982,Silver-linked Footguards
12979,Firebane Cloak
12976,Ironpatch Blade
12985,Ring of Defense
12975,Prospector Axe
12988,Starsight Tunic
12978,Stormbringer Belt
12984,Skycaller
12987,Darkweave Breeches
12989,Gargoyle's Bite
12994,Thorbia's Gauntlets
13000,Staff of Hale Magefire
12997,Redbeard Crest
12992,Searing Blade
12990,Razor's Edge
12998,Magician's Mantle
12999,Drakewing Bands
13001,Maiden's Circle
13003,Lord Alexander's Battle Axe
13006,Mass of McGowan
13005,Amy's Blanket
13004,Torch of Austen
13009,Cow King's Hide
12996,Band of Purification
13008,Dalewind Trousers
13011,Silver-lined Belt
13013,Elder Wizard's Mantle
13015,Serathil
13016,Killmaim
13014,Axe of Rin'ji
13002,Lady Alizabeth's Pendant
13010,Dreamsinger Legguards
13012,Yorgen Bracers
13007,Mageflame Cloak
13017,Hellslayer Battle Axe
13019,Harpyclaw Short Bow
13023,Eaglehorn Long Bow
13020,Skystriker Bow
13022,Gryphonwing Long Bow
13030,Basilisk Bone
13024,Beazel's Basher
13033,Zealot Blade
13029,Umbral Crystal
13018,Executioner's Cleaver
13021,Needle Threader
13027,Bonesnapper
13035,Serpent Slicer
13025,Deadwood Sledge
13037,Crystalpine Stinger
13026,Heaven's Light
13039,Skull Splitting Crossbow
13041,Guardian Blade
13046,Blanchard's Stout
13028,Bludstone Hammer
13031,Orb of Mistmantle
13047,Twig of the World Tree
13036,Assassination Blade
13032,Sword of Corruption
13034,Speedsteel Rapier
13042,Sword of the Magistrate
13051,Witchfury
13043,Blade of the Titans
13038,Swiftwind
13040,Heartseeking Crossbow
13044,Demonslayer
13048,Looming Gavel
13045,Viscous Hammer
13057,Bloodpike
13053,Doombringer
13055,Bonechewer
13063,Starfaller
13054,Grim Reaper
13059,Stoneraven
13049,Deanship Claymore
13071,Plated Fist of Hakoo
13067,Hydralick Armor
13056,Frenzied Striker
13065,Wand of Allistarj
13064,Jaina's Firestarter
13052,Warmonger
13080,Widow's Clutch
13066,Wyrmslayer Spaulders
13058,Khoo's Point
13076,Giantslayer Bracers
13074,Golem Shard Leggings
13060,The Needler
13062,Thunderwood
13068,Obsidian Greaves
13077,Girdle of Uther
13070,Sapphiron's Scale Boots
13073,Mugthol's Helm
13082,Mountainside Buckler
13072,Stonegrip Gauntlets
13075,Direwing Legguards
13079,Shield of Thorsen
13081,Skullance Shield
13083,Garrett Family Crest
13086,Reins of the Winterspring Frostsaber
13084,Kaleidoscope Chain
13085,Horizon Choker
13098,Painweaver Band
13099,Moccasins of the White Hare
13100,Furen's Boots
13109,Blackflame Cape
13090,Breastplate of the Chosen
13094,The Queen's Jewel
13096,Band of the Hierophant
13101,Wolfrunner Shoes
13111,Sandals of the Insurgent
13112,Winged Helm
13091,Medallion of Grand Marshal Morris
13089,Skibi's Pendant
13108,Tigerstrike Mantle
13095,Assault Band
13105,Sutarn's Ring
13106,Glowing Magical Bracelets
13097,Thunderbrow Ring
13088,Gazlowe's Charm
13113,Feathermoon Headdress
13093,Blush Ember Ring
13114,Troll's Bane Leggings
13116,Spaulders of the Unseen
13102,Cassandra's Grace
13117,Ogron's Sash
13103,Pads of the Venom Spider
13118,Serpentine Sash
13125,Elven Chain Boots
13107,Magiskull Cuffs
13120,Deepfury Bracers
13124,Ravasaur Scale Boots
13110,Wolffear Harness
13119,Enchanted Kodo Bracers
13115,Sheepshear Mantle
13128,High Bergg Helm
13127,Frostreaver Crown
13137,Ironweaver
13126,Battlecaller Gauntlets
13087,River Pride Choker
13121,Wing of the Whelpling
13138,The Silencer
13129,Firemane Leggings
13141,Tooth of Gnarr
13134,Belt of the Gladiator
13130,Windrunner Legguards
13143,Mark of the Dragon Lord
13136,Lil Timmy's Peashooter
13122,Dark Phantom Cape
13123,Dreamwalker Armor
13140,Blood Red Key
13135,Lordly Armguards
13148,Chillpike
13149,Eldarathian Tome of Summoning Vol. 1
13144,Serenity Belt
13131,Sparkleshell Mantle
13132,Skeletal Shoulders
13139,Guttbuster
13151,The Mystic Studies of Hor'ank
13133,Drakesfire Epaulets
13146,Shell Launcher Shotgun
13142,Brigam Girdle
13158,Words of the High Chief
13152,The Story With No Conclusion
13155,Resonating Skull
13153,Tome of Mal'cin Vorail
13154,Jael'marin's Studies of the Arcane
13145,Enormous Ogre Belt
13157,Fetid Skull
13159,Bone Dust
13161,Trindlehaven Staff
13163,Relentless Scythe
13164,Heart of the Scale
13170,Skyshroud Leggings
13156,Mystic Crystal
13172,Siabi's Premium Tobacco
13169,Tressermane Leggings
13173,Broken Flightblade Throwing Axe
13168,Plate of the Shaman King
13171,Smokey's Lighter
13166,Slamshot Shoulders
13162,Reiver Claws
13167,Fist of Omokk
13179,Brazecore Armguards
13176,Scourge Data
13178,Rosewine Circle
13180,Stratholme Holy Water
13185,Sunderseer Mantle
13174,Plagued Flesh Sample
13186,Empty Felstone Field Bottle
13181,Demonskin Gloves
13175,Voone's Twitchbow
13187,Empty Dalson's Tears Bottle
13189,Empty Gahrron's Withering Bottle
13188,Empty Writhing Haunt Bottle
13177,Talisman of Evasion
13182,Phase Blade
13184,Fallbrush Handgrips
13183,Venomspitter
13192,Filled Writhing Haunt Bottle
13202,Extended Annals of Darrowshire
13191,Filled Dalson's Tears Bottle
13203,Armswake Cloak
13198,Hurd Smasher
13190,Filled Felstone Field Bottle
13196,Gahrron's Withering Cauldron Key
13207,Shadow Lord Fel'dan's Head
13195,Dalson's Tears Cauldron Key
13204,Bashguuder
13206,Wolfshear Leggings
13193,Filled Gahrron's Withering Bottle
13211,Slashclaw Bracers
13205,Rhombeard Protector
13194,Felstone Field Cauldron Key
13197,Writhing Haunt Cauldron Key
13208,Bleak Howler Armguards
13209,Seal of the Dawn
13210,Pads of the Dread Wolf
13199,Crushridge Bindings
13212,Halycon's Spiked Collar
13216,Crown of the Penitent
13213,Smolderweb's Eye
13246,Argent Avenger
13223,Stratholme Courier's Pouch
13249,Argent Crusader
13253,Hands of Power
13244,Gilded Gauntlets
13247,Quartermaster Zigris' Footlocker
13217,Band of the Penitent
13243,Argent Defender
13254,Astral Guard
13218,Fang of the Crystal Spider
13252,Cloudrunner Girdle
13250,Head of Balnazzar
13251,Head of Baron Rivendare
13245,Kresh's Back
13248,Burstshot Harquebus
13255,Trueaim Gauntlets
13259,Ribsteel Footguards
13258,Slaghide Gauntlets
13261,Globe of D'sak
13285,The Blackrock Slicer
13287,Pattern: Raptor Hide Harness
13308,Schematic: Ice Deflector
13314,Alanna's Embrace
13303,Crusaders' Square Postbox Key
13257,Demonic Runed Spaulders
13309,Schematic: Lovingly Crafted Boomstick
13260,Wind Dancer Boots
13305,Elders' Square Postbox Key
13320,Arcane Quickener
13310,Schematic: Accurate Scope
13313,Sacred Highborne Writings
13317,Whistle of the Ivory Raptor
13289,Egan's Blaster
13282,Ogreseer Tower Boots
13283,Magus Ring
13307,Fras Siabi's Postbox Key
13311,Schematic: Mechanical Dragonling
13327,Icy Blue Mechanostrider Mod A
13306,King's Square Postbox Key
13328,Black Ram
13288,Pattern: Raptor Hide Belt
13323,Purple Mechanostrider
13302,Market Row Postbox Key
13286,Rivenspike
13326,White Mechanostrider Mod A
13321,Green Mechanostrider
13333,Brown Skeletal Horse
13330,Derek's Radish Bag
13329,Frost Ram
13342,Pet Fish
13284,Swiftdart Battleboots
13345,Seal of Rivendare
13322,Unpainted Mechanostrider
13346,Robes of the Exalted
13324,Red & Blue Mechanostrider
13331,Red Skeletal Horse
13349,Scepter of the Unholy
13356,Somatic Intensifier
13334,Green Skeletal Warhorse
13348,Demonshear
13340,Cape of the Black Baron
13344,Dracorian Gauntlets
13352,Vosh'gajin's Snakestone
13353,Book of the Dead
13335,Deathcharger's Reins
13325,Fluorescent Green Mechanostrider
13343,Pet Stone
13332,Blue Skeletal Horse
13351,Crimson Hammersmith's Apron
13350,Insignia of the Black Guard
13354,Ectoplasmic Resonator
13360,Gift of the Elven Magi
13304,Festival Lane Postbox Key
13347,Crystal of Zin-Malor
13357,Osseous Agitator
13359,Crown of Tyranny
13358,Wyrmtongue Shoulders
13372,Slavedriver's Cane
13365,Town Meeting Notice
13362,Letter from the Front
13368,Bonescraper
13371,Father Flame
13374,Soulstealer Mantle
13380,Willey's Portable Howitzer
13366,Ingenious Toy
13363,Municipal Proclamation
13376,Royal Tribunal Cloak
13383,Woollies of the Prancing Minstrel
13379,Piccolo of the Flaming Fire
13387,Foresight Girdle
13373,Band of Flesh
13382,Cannonball Runner
13386,Archivist Cape
13364,Fras Siabi's Advertisement
13391,The Postmaster's Treads
13377,Miniature Cannon Balls
13385,Tome of Knowledge
13381,Master Cannoneer Boots
13375,Crest of Retribution
13367,Wrapped Gift
13390,The Postmaster's Band
13361,Skullforge Reaver
13396,Skul's Ghastly Touch
13394,Skul's Cold Embrace
13398,Boots of the Shrieker
13392,The Postmaster's Seal
13395,Skul's Fingerbone Claws
13370,Vitreous Focuser
13378,Songbird Blouse
13400,Vambraces of the Sadist
13369,Fire Striders
13405,Wailing Nightbane Pauldrons
13397,Stoneskin Gargoyle Cape
13388,The Postmaster's Tunic
13403,Grimgore Noose
13442,Mighty Rage Potion
13393,Malown's Slam
13384,Rainbow Girdle
13389,The Postmaster's Trousers
13404,Mask of the Unforgiven
13402,Timmy's Galoshes
13423,Stonescale Oil
13444,Major Mana Potion
13399,Gargoyle Shredder Talons
13448,The Deed to Caer Darrow
13401,The Cruel Hand of Timmy
13454,Greater Arcane Elixir
13445,Elixir of Superior Defense
13408,Soul Breaker
13409,Tearfall Bracers
13457,Greater Fire Protection Potion
13452,Elixir of the Mongoose
13443,Superior Mana Potion
13461,Greater Arcane Protection Potion
13422,Stonescale Eel
13447,Elixir of the Sages
13467,Icecap
13446,Major Healing Potion
13453,Elixir of Brute Force
13450,The Deed to Southshore
13455,Greater Stoneshield Potion
13456,Greater Frost Protection Potion
13473,Felstone Good Luck Charm
13458,Greater Nature Protection Potion
13451,The Deed to Tarren Mill
13468,Black Lotus
13459,Greater Shadow Protection Potion
13465,Mountain Silversage
13477,Recipe: Superior Mana Potion
13460,Greater Holy Protection Potion
13466,Plaguebloom
13469,Head of Weldon Barov
13462,Purification Potion
13476,Recipe: Mighty Rage Potion
13464,Golden Sansam
13482,Recipe: Transmute Air to Fire
13463,Dreamfoil
13471,The Deed to Brill
13474,Farmer Dalson's Shotgun
13480,Recipe: Major Healing Potion
13470,Head of Alexi Barov
13479,Recipe: Elixir of the Sages
13484,Recipe: Transmute Earth to Water
13475,Dalson Family Wedding Ring
13490,Recipe: Greater Stoneshield Potion
13491,Recipe: Elixir of the Mongoose
13487,Recipe: Transmute Water to Undeath
13483,Recipe: Transmute Fire to Earth
13485,Recipe: Transmute Water to Air
13478,Recipe: Elixir of Superior Defense
13481,Recipe: Elixir of Brute Force
13493,Recipe: Greater Arcane Elixir
13489,Recipe: Transmute Earth to Life
13494,Recipe: Greater Fire Protection Potion
13486,Recipe: Transmute Undeath to Water
13492,Recipe: Purification Potion
13488,Recipe: Transmute Life to Earth
13506,Flask of Petrification
13499,Recipe: Greater Shadow Protection Potion
13508,Eye of Arachnida
13500,Recipe: Greater Holy Protection Potion
13495,Recipe: Greater Frost Protection Potion
13507,Cliffwatcher Longhorn Report
13505,Runeblade of Baron Rivendare
13511,Flask of Distilled Wisdom
13502,Handcrafted Mastersmith Girdle
13496,Recipe: Greater Nature Protection Potion
13512,Flask of Supreme Power
13497,Recipe: Greater Arcane Protection Potion
13501,Recipe: Major Mana Potion
13510,Flask of the Titans
13513,Flask of Chromatic Resistance
13514,Wail of the Banshee
13519,Recipe: Flask of the Titans
13523,Blood of Innocents
13520,Recipe: Flask of Distilled Wisdom
13521,Recipe: Flask of Supreme Power
13525,Darkbind Fingers
13524,Skull of Burning Shadows
13527,Lavawalker Greaves
13515,Ramstein's Lightning Bolts
13522,Recipe: Flask of Chromatic Resistance
13533,Acid-etched Pauldrons
13498,Handcrafted Mastersmith Leggings
13528,Twilight Void Bracers
13509,Clutch of Foresight
13531,Crypt Stalker Leggings
13530,Fangdrip Runners
13532,Darkspinner Claws
13529,Husk of Nerub'enkan
13526,Flamescarred Girdle
13539,Banshee's Touch
13542,Demon Box
13544,Spectral Essence
13585,Keepsake of Remembrance
13546,Bloodbelly Fish
13537,Chillhide Bracers
13545,Shellfish
13603,Major Spellstone
13583,Panda Collar
13626,Human Head of Ras Frostwhisper
13701,Major Firestone
13534,Banshee Finger
13699,Firestone
13536,Horn of Awakening
13584,Diablo Stone
13752,Soulbound Keepsake
13538,Windshrieker Pauldrons
13724,Enriched Manna Biscuit
13624,Soulbound Keepsake
13602,Greater Spellstone
13725,Krastinov's Bag of Horrors
13755,Winter Squid
13738,[PH] Cloth Bracers of the Brilliant Dawn
13815,Some Rune
13582,Zergling Leash
13704,Skeleton Key
13702,Doom Weed
13761,Frozen Eggs
13535,Coldtouch Phantom Wraps
13562,Remains of Trey Lightforge
13740,[PH] Cloth Bracers of the Shining Dawn
13810,Blessed Sunfruit
13700,Greater Firestone
13739,[PH] Cloth Bracers of the Rising Dawn
13754,Raw Glossy Mightfish
13703,Kodo Bone
13759,Raw Nightfin Snapper
13812,Ring of the Dawn
13823,Stout War Staff
13757,Lightning Eel
13756,Raw Summer Bass
13824,Recurve Long Bow
13760,Raw Sunscale Salmon
13853,Slab of Carrion Worm Meat
13775,[PH] Cloth Leggings of the Rising Dawn
13819,Balanced War Axe
13850,Rumbleshot's Ammo
13776,[PH] Cloth Leggings of the Shining Dawn
13758,Raw Redgill
13818,Jagged Axe
13811,Necklace of the Dawn
13813,Blessed Sunfruit Juice
13817,Tapered Greatsword
